nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Calamar nettoyé entier,4,Viandes et Poissons,66.7,,0,,,Carrefour,Ariana
Figurines de merlan pannées,4,Viandes et Poissons,14.98,,0,,,Carrefour,Tunis
Moules décoquillées,4,Viandes et Poissons,10.99,,0,,,Carrefour,Sousse
Chaire de Bigorneau marinée,4,Viandes et Poissons,12.9,,0,,,Carrefour,Ariana
Croquettes de poulpe,4,Viandes et Poissons,26.8,,0,,,Carrefour,Tunis
Moules décortiquées,4,Viandes et Poissons,26.5,,0,,,Carrefour,Sousse
Bâtonnets de crabes congelés,4,Viandes et Poissons,10.38,,0,,,Carrefour,Ariana
Surimi de crabes en morceaux surgelés,4,Viandes et Poissons,11.28,,0,,,Carrefour,Tunis
Filets de poissons panés,4,Viandes et Poissons,16.99,,0,,,Carrefour,Sousse
Crevettes panées,4,Viandes et Poissons,13.99,,0,,,Carrefour,Ariana
Crevettes panées surgelés,4,Viandes et Poissons,25.39,,0,,,Carrefour,Tunis
Crevettes entières,4,Viandes et Poissons,16.99,,0,,,Carrefour,Sousse
Anneaux de calamars panés,4,Viandes et Poissons,11.55,,0,,,Carrefour,Ariana
Crevettes décortiquées,4,Viandes et Poissons,7.29,,0,,,Carrefour,Tunis
Calamars nettoyés surgelés,4,Viandes et Poissons,29.9,,0,,,Carrefour,Sousse
Crevettes décortiquées congelées,4,Viandes et Poissons,55.0,,0,,,Carrefour,Ariana
Anneaux de calamars pannés congelés,4,Viandes et Poissons,18.18,,0,,,Carrefour,Tunis
Filet de merlan pané,4,Viandes et Poissons,15.79,,0,,,Carrefour,Sousse
Poulpe congelé en tranche,4,Viandes et Poissons,31.6,,0,,,Carrefour,Ariana
Seiche nettoyée et congelée,4,Viandes et Poissons,26.5,,0,,,Carrefour,Tunis
Calamar congelé,4,Viandes et Poissons,27.9,,0,,,Carrefour,Sousse
Fruits de mer,4,Viandes et Poissons,15.8,,0,,,Carrefour,Ariana
Anneaux de calamars congelés FAKAM,4,Viandes et Poissons,8.39,,0,,,Carrefour,Tunis
Salade de fruits de mer,4,Viandes et Poissons,19.99,,0,,,Carrefour,Sousse
Crevettes décortiquées,4,Viandes et Poissons,18.79,,0,,,Carrefour,Ariana
Calamar entier nettoyé,4,Viandes et Poissons,27.79,,0,,,Carrefour,Tunis
Anneaux de calamars,4,Viandes et Poissons,23.86,,0,,,Carrefour,Sousse
Tubes de calamars,4,Viandes et Poissons,24.98,,0,,,Carrefour,Ariana
Crevettes royales,4,Viandes et Poissons,34.9,,0,,,Carrefour,Tunis
Crevettes pannées,4,Viandes et Poissons,18.28,,0,,,Carrefour,Sousse
Salade de fuits de mer,4,Viandes et Poissons,15.63,,0,,,Carrefour,Tunis
Filet de pangasius,4,Viandes et Poissons,21.41,,0,,,Carrefour,Sousse
Poisson pané,4,Viandes et Poissons,17.99,,0,,,Carrefour,Ariana
Chevrettes décortiquées congelées,4,Viandes et Poissons,24.99,,0,,,Carrefour,Tunis
Filets de poisson surgelés,4,Viandes et Poissons,26.69,,0,,,Carrefour,Sousse
Anneaux de calamars panés,4,Viandes et Poissons,21.9,,0,,,Carrefour,Ariana
Poisson pané,4,Viandes et Poissons,25.29,,0,,,Carrefour,Tunis
Crevettes décortiquées,4,Viandes et Poissons,16.28,,0,,,Carrefour,Sousse
Bâtonnets de poisson,4,Viandes et Poissons,15.58,,0,,,Carrefour,Ariana
Anneaux de calamars,4,Viandes et Poissons,25.79,,0,,,Carrefour,Tunis
Anneaux de calamars panés,4,Viandes et Poissons,25.79,,0,,,Carrefour,Sousse
Crevettes décortiquées,4,Viandes et Poissons,10.89,,0,,,Carrefour,Ariana
Lait aromatisé,1,Produits Laitiers,0.92,,0,,,GeantDrive,Tunis
Lait aromatisée,1,Produits Laitiers,0.92,,0,,,GeantDrive,Tunis
Kéfir,1,Produits Laitiers,1.29,,0,,,GeantDrive,Tunis
Lait UHT 1/2 écremé,1,Produits Laitiers,1.35,,0,,,GeantDrive,Tunis
Lait 1/2 écrémé,1,Produits Laitiers,1.35,,0,,,GeantDrive,Tunis
Lait UHT 1/2 écrémé,1,Produits Laitiers,1.35,,0,,,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.49,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.49,,0,,,GeantDrive,Tunis
Boisson lactée,1,Produits Laitiers,1.57,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.59,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.65,,0,,,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.65,,0,,,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.99,,0,,,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.99,,0,,,GeantDrive,Tunis
Lait UHT écrémé,1,Produits Laitiers,2.25,,0,,,GeantDrive,Tunis
Lait écremé 0%,1,Produits Laitiers,2.3,,0,,,GeantDrive,Tunis
Lait UHT enrichi,1,Produits Laitiers,2.3,,0,,,GeantDrive,Tunis
Lait UHT,1,Produits Laitiers,2.35,,0,,,GeantDrive,Tunis
Lait entier,1,Produits Laitiers,2.49,,0,,,GeantDrive,Tunis
Lait UHT entier,1,Produits Laitiers,2.57,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,1.36,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,1.38,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,1.95,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.48,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.49,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.5,,0,,,GeantDrive,Tunis
Matière grasse composée,1,Produits Laitiers,2.55,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.56,,0,,,GeantDrive,Tunis
Margarine allégée,1,Produits Laitiers,2.6,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.65,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.79,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.85,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.88,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.95,,0,,,GeantDrive,Tunis
Crème fraîche semi épa...,1,Produits Laitiers,3.12,,0,,,GeantDrive,Tunis
Crème fraîche légére,1,Produits Laitiers,3.12,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,3.5,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,3.89,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,4.49,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,4.59,,0,,,GeantDrive,Tunis
Crème chantilly,1,Produits Laitiers,4.69,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,5.49,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,5.5,,0,,,GeantDrive,Tunis
Margarine,1,Produits Laitiers,5.58,,0,,,GeantDrive,Tunis
Préparation pasteurisé...,1,Produits Laitiers,6.39,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,7.39,,0,,,GeantDrive,Tunis
Beurre,1,Produits Laitiers,7.45,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,7.99,,0,,,GeantDrive,Tunis
Crème chantilly,1,Produits Laitiers,8.98,,0,,,GeantDrive,Tunis
Crème fouettée,1,Produits Laitiers,9.99,,0,,,GeantDrive,Tunis
Crème fraîche spécialité,1,Produits Laitiers,11.49,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,11.99,,0,,,GeantDrive,Tunis
Crème fraîche à fouetter,1,Produits Laitiers,19.72,,0,,,GeantDrive,Tunis
Crème fraîche à fouetter,1,Produits Laitiers,20.49,,0,,,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,44.59,,0,,,GeantDrive,Tunis
Fromage fondu goûter,1,Produits Laitiers,0.9,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.19,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.28,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.42,,0,,,GeantDrive,Tunis
Fromage fondu maxi,1,Produits Laitiers,1.52,,0,,,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,1.69,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.72,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.85,,0,,,GeantDrive,Tunis
Fromage rapé,1,Produits Laitiers,1.99,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.06,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.2,,0,,,GeantDrive,Tunis
Fromage slice burger a...,1,Produits Laitiers,2.42,,0,,,GeantDrive,Tunis
Fromage slice pizza,1,Produits Laitiers,2.42,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.5,,0,,,GeantDrive,Tunis
Fromage slice croque'e...,1,Produits Laitiers,2.6,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.69,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.87,,0,,,GeantDrive,Tunis
Ricotta,1,Produits Laitiers,3.02,,0,,,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,3.03,,0,,,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.05,,0,,,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.14,,0,,,GeantDrive,Tunis
Ricotte,1,Produits Laitiers,3.19,,0,,,GeantDrive,Tunis
Goutta du nord,1,Produits Laitiers,3.19,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,3.25,,0,,,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.29,,0,,,GeantDrive,Tunis
Fromage fondu goûter,1,Produits Laitiers,3.35,,0,,,GeantDrive,Tunis
Fromage frais vitaminé,1,Produits Laitiers,3.38,,0,,,GeantDrive,Tunis
Fromage carré,1,Produits Laitiers,3.44,,0,,,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,3.5,,0,,,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,3.52,,0,,,GeantDrive,Tunis
Fromage frais carré,1,Produits Laitiers,3.54,,0,,,GeantDrive,Tunis
Fromage slice burger,1,Produits Laitiers,3.66,,0,,,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.69,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,3.89,,0,,,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,3.98,,0,,,GeantDrive,Tunis
Fromage fondu rapé,1,Produits Laitiers,4.15,,0,,,GeantDrive,Tunis
Fromage slice burger,1,Produits Laitiers,4.18,,0,,,GeantDrive,Tunis
Fromage fondu à l'emme...,1,Produits Laitiers,4.26,,0,,,GeantDrive,Tunis
Fromage tartare,1,Produits Laitiers,4.29,,0,,,GeantDrive,Tunis
Fromage frais carré,1,Produits Laitiers,4.3,,0,,,GeantDrive,Tunis
Fromage gouda,1,Produits Laitiers,4.39,,0,,,GeantDrive,Tunis
Fromage edam,1,Produits Laitiers,4.39,,0,,,GeantDrive,Tunis
Fromage carré,1,Produits Laitiers,4.44,,0,,,GeantDrive,Tunis
Goutta du nord,1,Produits Laitiers,4.56,,0,,,GeantDrive,Tunis
Fromage fondu à tartiner,1,Produits Laitiers,4.59,,0,,,GeantDrive,Tunis
Fromage rapé au gruyère,1,Produits Laitiers,4.84,,0,,,GeantDrive,Tunis
Crème à tartiner,1,Produits Laitiers,4.85,,0,,,GeantDrive,Tunis
Yaourt brassé,1,Produits Laitiers,0.43,,0,,,GeantDrive,Tunis
Spécialité laitière br...,1,Produits Laitiers,0.43,,0,,,GeantDrive,Tunis
Yaourt aromatisé,1,Produits Laitiers,0.54,,0,,,GeantDrive,Tunis
Yaourt,1,Produits Laitiers,0.54,,0,,,GeantDrive,Tunis
Yaourt aromatisé,1,Produits Laitiers,0.555,,0,,,GeantDrive,Tunis
Spécialité laitière br...,1,Produits Laitiers,0.6,,0,,,GeantDrive,Tunis
Yaourt brassé,1,Produits Laitiers,0.6,,0,,,GeantDrive,Tunis
Yaourt brassé,1,Produits Laitiers,0.62,,0,,,GeantDrive,Tunis
Yaourt aux fruits,1,Produits Laitiers,0.72,,0,,,GeantDrive,Tunis
Yaourt,1,Produits Laitiers,0.73,,0,,,GeantDrive,Tunis
Yaourt à boire,1,Produits Laitiers,0.74,,0,,,GeantDrive,Tunis
Crème dessert,1,Produits Laitiers,0.78,,0,,,GeantDrive,Tunis
Yaourt à boire,1,Produits Laitiers,0.78,,0,,,GeantDrive,Tunis
Celeri vert,2,Fruits et Légumes,0.46,,0,,,GeantDrive,Tunis
Blette,2,Fruits et Légumes,0.46,,0,,,GeantDrive,Tunis
Persil,2,Fruits et Légumes,0.52,,0,,,GeantDrive,Tunis
Aneth,2,Fruits et Légumes,0.69,,0,,,GeantDrive,Tunis
Coriandre,2,Fruits et Légumes,0.69,,0,,,GeantDrive,Tunis
Salade romaine,2,Fruits et Légumes,1.26,,0,,,GeantDrive,Tunis
Salade laitue,2,Fruits et Légumes,1.26,,0,,,GeantDrive,Tunis
Radis local,2,Fruits et Légumes,1.26,,0,,,GeantDrive,Tunis
Roquette fraîche,2,Fruits et Légumes,3.5,,0,,,GeantDrive,Tunis
Epinard,2,Fruits et Légumes,3.63,,0,,,GeantDrive,Tunis
Tomate cerise allongée,2,Fruits et Légumes,3.76,,0,,,GeantDrive,Tunis
Pomme de terre grenaille,2,Fruits et Légumes,3.9,,0,,,GeantDrive,Tunis
Tomate cerise ronde,2,Fruits et Légumes,4.06,,0,,,GeantDrive,Tunis
Courge rouge,2,Fruits et Légumes,4.13,,0,,,GeantDrive,Tunis
Pomme de terre grenaille,2,Fruits et Légumes,4.25,,0,,,GeantDrive,Tunis
Epinard,2,Fruits et Légumes,4.62,,0,,,GeantDrive,Tunis
Tomate cerise,2,Fruits et Légumes,5.4,,0,,,GeantDrive,Tunis
Pomme de terre grenail...,2,Fruits et Légumes,5.62,,0,,,GeantDrive,Tunis
Menthe sèche,2,Fruits et Légumes,6.4,,0,,,GeantDrive,Tunis
Tomate cerise,2,Fruits et Légumes,6.52,,0,,,GeantDrive,Tunis
Epinard emballé,2,Fruits et Légumes,6.75,,0,,,GeantDrive,Tunis
Tomate cerise,2,Fruits et Légumes,6.99,,0,,,GeantDrive,Tunis
Pot au feu,2,Fruits et Légumes,7.99,,0,,,GeantDrive,Tunis
Pot au feu,2,Fruits et Légumes,8.03,,0,,,GeantDrive,Tunis
Kiwi,2,Fruits et Légumes,0.79,,0,,,GeantDrive,Tunis
Pâte de dattes,2,Fruits et Légumes,2.59,,0,,,GeantDrive,Tunis
Dattes en barquette,2,Fruits et Légumes,3.38,,0,,,GeantDrive,Tunis
Dattes standards,2,Fruits et Légumes,3.75,,0,,,GeantDrive,Tunis
Datte branchée,2,Fruits et Légumes,3.99,,0,,,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,4.38,,0,,,GeantDrive,Tunis
Avocat,2,Fruits et Légumes,5.17,,0,,,GeantDrive,Tunis
Dattes standars,2,Fruits et Légumes,6.13,,0,,,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,7.99,,0,,,GeantDrive,Tunis
Ananas petit calibre,2,Fruits et Légumes,8.49,,0,,,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,8.75,,0,,,GeantDrive,Tunis
Datte branchée,2,Fruits et Légumes,10.25,,0,,,GeantDrive,Tunis
Dattes,2,Fruits et Légumes,12.19,,0,,,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,16.25,,0,,,GeantDrive,Tunis
Dattes,2,Fruits et Légumes,17.83,,0,,,GeantDrive,Tunis
Baguette à la farine s...,3,Boulangerie,0.36,,0,,,GeantDrive,Tunis
Pain sans sel,3,Boulangerie,0.6,,0,,,GeantDrive,Tunis
Baguette traditionnell...,3,Boulangerie,0.75,,0,,,GeantDrive,Tunis
Pain céréales à l'anci...,3,Boulangerie,0.8,,0,,,GeantDrive,Tunis
Pâte à pizza,3,Boulangerie,0.85,,0,,,GeantDrive,Tunis
Epi,3,Boulangerie,0.95,,0,,,GeantDrive,Tunis
Pain en boule,3,Boulangerie,1.0,,0,,,GeantDrive,Tunis
Tabouna pain complet,3,Boulangerie,1.15,,0,,,GeantDrive,Tunis
Chausson aux pommes,3,Boulangerie,1.35,,0,,,GeantDrive,Tunis
Baguette viennoise,3,Boulangerie,1.35,,0,,,GeantDrive,Tunis
Coque suisse,3,Boulangerie,1.4,,0,,,GeantDrive,Tunis
Pain au fondant ou sch...,3,Boulangerie,1.4,,0,,,GeantDrive,Tunis
Pain libanais (Raghif),3,Boulangerie,1.49,,0,,,GeantDrive,Tunis
Pain de pique-nique,3,Boulangerie,1.6,,0,,,GeantDrive,Tunis
Croissant amande pur b...,3,Boulangerie,1.65,,0,,,GeantDrive,Tunis
Pain aux céréales,3,Boulangerie,1.65,,0,,,GeantDrive,Tunis
Petit pain de campagne,3,Boulangerie,1.7,,0,,,GeantDrive,Tunis
Petit pain viennois,3,Boulangerie,1.7,,0,,,GeantDrive,Tunis
Mille feuille au chocolat,3,Boulangerie,1.85,,0,,,GeantDrive,Tunis
Pain complet,3,Boulangerie,1.9,,0,,,GeantDrive,Tunis
Petit pain viennois au...,3,Boulangerie,1.9,,0,,,GeantDrive,Tunis
Petit pain complet,3,Boulangerie,1.9,,0,,,GeantDrive,Tunis
Pain libanais nature,3,Boulangerie,1.95,,0,,,GeantDrive,Tunis
Pain libanais complet,3,Boulangerie,1.95,,0,,,GeantDrive,Tunis
Pizza aux herbes,3,Boulangerie,1.99,,0,,,GeantDrive,Tunis
Pain de mie sandwich,3,Boulangerie,1.99,,0,,,GeantDrive,Tunis
Pain parisien de campagne,3,Boulangerie,2.05,,0,,,GeantDrive,Tunis
Pain de mie en tranches,3,Boulangerie,2.1,,0,,,GeantDrive,Tunis
Pain de mie,3,Boulangerie,2.1,,0,,,GeantDrive,Tunis
Pain hamburguer,3,Boulangerie,2.1,,0,,,GeantDrive,Tunis
Pain libanais complet ...,3,Boulangerie,2.19,,0,,,GeantDrive,Tunis
Pain libanais (Raghif),3,Boulangerie,2.19,,0,,,GeantDrive,Tunis
Pain aux céréales,3,Boulangerie,2.2,,0,,,GeantDrive,Tunis
Petit pain aux céréales,3,Boulangerie,2.2,,0,,,GeantDrive,Tunis
Pain panini,3,Boulangerie,2.2,,0,,,GeantDrive,Tunis
Burger,3,Boulangerie,2.25,,0,,,GeantDrive,Tunis
Barquettes rondes,3,Boulangerie,2.25,,0,,,GeantDrive,Tunis
Pain de campagne 400g,3,Boulangerie,2.25,,0,,,GeantDrive,Tunis
Pain de campagne en Bo...,3,Boulangerie,2.25,,0,,,GeantDrive,Tunis
Pain de mie nature,3,Boulangerie,2.29,,0,,,GeantDrive,Tunis
Pain de mie complet,3,Boulangerie,2.29,,0,,,GeantDrive,Tunis
Pain hamburguer,3,Boulangerie,2.3,,0,,,GeantDrive,Tunis
Petit pain viennois,3,Boulangerie,2.345,,0,,,GeantDrive,Tunis
Buns complet,3,Boulangerie,2.39,,0,,,GeantDrive,Tunis
Pain chawarma,3,Boulangerie,2.4,,0,,,GeantDrive,Tunis
Pain hamburguer,3,Boulangerie,2.45,,0,,,GeantDrive,Tunis
Persil Maadnous,2,Fruits et Légumes,0.7,,0,,,Magik,Gabes
Pomme de terre بطاطا,2,Fruits et Légumes,1.9,1.5,0,,,Magik,Gabes
Courge rouge قرع أحمر,2,Fruits et Légumes,2.0,1.8,0,,,Magik,Gabes
Tomates طماطم,2,Fruits et Légumes,2.0,1.5,0,,,Magik,Gabes
Carotte sans fanes سفنارية,2,Fruits et Légumes,2.5,,0,,,Magik,Gabes
Piment Meski,2,Fruits et Légumes,3.0,2.9,0,,,Magik,Gabes
Piment Doux فلفل حلو,2,Fruits et Légumes,3.8,,0,,,Magik,Gabes
Blette سلق,2,Fruits et Légumes,0.8,,0,,,Magik,Gabes
Chou Vert kronb,2,Fruits et Légumes,1.8,1.7,0,,,Magik,Gabes
Concombre فقوس,2,Fruits et Légumes,4.5,3.8,0,,,Magik,Gabes
Chou fleur Brouclou بروكلو,2,Fruits et Légumes,2.0,1.5,0,,,Magik,Gabes
Navet avec fanes Left لفت,2,Fruits et Légumes,2.0,1.7,0,,,Magik,Gabes
Courgette قرع أخضر,2,Fruits et Légumes,3.3,,0,,,Magik,Gabes
Betteraves بتراف,2,Fruits et Légumes,2.0,,0,,,Magik,Gabes
Aubergine باذنجان,2,Fruits et Légumes,2.0,,0,,,Magik,Gabes
Salade laitue romaine khass,2,Fruits et Légumes,2.7,2.5,0,,,Magik,Gabes
Piment rouge fort,2,Fruits et Légumes,4.0,3.8,0,,,Magik,Gabes
Haricots verts rouges,2,Fruits et Légumes,6.5,6.0,0,,,Magik,Gabes
Aubergine,2,Fruits et Légumes,2.0,,0,,,Magik,Gabes
Citrouille Butzina,2,Fruits et Légumes,3.8,,0,,,Magik,Gabes
Ail Blanc ثوم أبيض,2,Fruits et Légumes,0.92,0.87,0,,,Magik,Gabes
Ail Rouge ثوم أحمر,2,Fruits et Légumes,1.0,0.95,0,,,Magik,Gabes
Aneth Chebt شبت,2,Fruits et Légumes,0.8,,0,,,Magik,Gabes
Fenouil avec fanes,2,Fruits et Légumes,0.8,,0,,,Magik,Gabes
Légumes chéloïdes jedra broudou,2,Fruits et Légumes,2.0,,0,,,Magik,Gabes
Piment Baklouti,2,Fruits et Légumes,3.8,3.7,0,,,Magik,Gabes
Rabta Fenouil avec fanes Besbes,2,Fruits et Légumes,3.0,,0,,,Magik,Gabes
Rabta Carottes سفنارية,2,Fruits et Légumes,2.3,1.8,0,,,Magik,Gabes
Gingembre,2,Fruits et Légumes,2.5,,0,,,Magik,Gabes
Châtaigne القسطل,2,Fruits et Légumes,2.2,,0,,,Magik,Gabes
Piment Sehli فلفل ساحلي,2,Fruits et Légumes,2.9,,0,,,Magik,Gabes
Coriandre تابل,2,Fruits et Légumes,0.8,,0,,,Magik,Gabes
Citron قارص,2,Fruits et Légumes,3.0,2.2,0,,,Magik,Gabes
Petit pois جلبانة,2,Fruits et Légumes,5.5,,0,,,Magik,Gabes
Oignon blanc بصل أبيض,2,Fruits et Légumes,1.8,1.6,0,,,Magik,Gabes
Épinard,2,Fruits et Légumes,1.8,,0,,,Magik,Gabes
Oignon vert,2,Fruits et Légumes,2.4,1.8,0,,,Magik,Gabes
Céleri كلافس,2,Fruits et Légumes,0.7,,0,,,Magik,Gabes
Menthe fraiche نعناع أخضر,2,Fruits et Légumes,0.8,0.7,0,,,Magik,Gabes
Laitue,2,Fruits et Légumes,1.5,,0,,,Magik,Gabes
Orange Thomson,2,Fruits et Légumes,3.0,2.5,0,,,Magik,Gabes
Kiwi,2,Fruits et Légumes,2.0,1.5,0,,,Magik,Gabes
Orange à jus moyen,2,Fruits et Légumes,2.0,1.7,0,,,Magik,Gabes
Avocat,2,Fruits et Légumes,7.0,6.5,0,,,Magik,Gabes
Fraise,2,Fruits et Légumes,12.0,,0,,,Magik,Gabes
Orange douce,2,Fruits et Légumes,2.4,2.0,0,,,Magik,Gabes
Pamplemousse,2,Fruits et Légumes,2.0,1.5,0,,,Magik,Gabes
Mangue مانقة,2,Fruits et Légumes,7.0,,0,,,Magik,Gabes
Prunes,2,Fruits et Légumes,6.0,,0,,,Magik,Gabes
Orange à jus petit,2,Fruits et Légumes,1.0,,0,,,Magik,Gabes
Pommes تفاح أحمر,2,Fruits et Légumes,13.5,,0,,,Magik,Gabes
Pommes rouges تفاح أحمر,2,Fruits et Légumes,6.0,5.0,0,,,Magik,Gabes
Grenade رمان,2,Fruits et Légumes,3.5,,0,,,Magik,Gabes
Dattes Branchées Deglet Nour دقلة نور,2,Fruits et Légumes,11.0,,0,,,Magik,Gabes
Clémentine مدلينة,2,Fruits et Légumes,3.0,2.9,0,,,Magik,Gabes
Yaourt Brassé Pistache VITALAIT 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Brassé Vanille Biscuits DELICE DANONE 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Brassé Fraise Biscuits DELICE DANONE 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Brassé Fraise Banane VITALAIT 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt à boire Fraise DELICE 150Gr,1,Produits Laitiers,0.75,,0,,,Magik,Gabes
Yaourt Brassé Cerise Framboise VITALAIT 100Gr,1,Produits Laitiers,0.87,,0,,,Magik,Gabes
Yaourt Brassé Fraise VITALAIT 100Gr,1,Produits Laitiers,0.62,,0,,,Magik,Gabes
Yaourt Brassé Fraise P'TIT TOP,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Brassé Aromatisé Tutti frutti VITALAIT 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Brassé Abricot YAB 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Brassé Pistache VITALAIT 100Gr,1,Produits Laitiers,0.62,,0,,,Magik,Gabes
Yaourt aromatisé Fruits Exotiques DELICE DANONE 110Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Pomme Vanille DELICE DANONE 110Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Abricot DELICE DANONE 110Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Fraise DELICE DANONE 110Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Citron NATILAIT 110Gr,1,Produits Laitiers,0.53,,0,,,Magik,Gabes
Yaourt aromatisé Pêche Abricot NATILAIT 110Gr,1,Produits Laitiers,0.53,,0,,,Magik,Gabes
Yaourt aromatisé Vanille NATILAIT 110Gr,1,Produits Laitiers,0.53,,0,,,Magik,Gabes
Yaourt aromatisé Fruits des bois VITALAIT 100Gr,1,Produits Laitiers,0.53,,0,,,Magik,Gabes
Yaourt aromatisé Vanille VITALAIT 100Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Spécialité laitière brassée Vanille DELICE 100Gr,1,Produits Laitiers,0.6,,0,,,Magik,Gabes
Yaourt aromatisé Fraise VITALAIT 100Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt Brassé Vanille VITALAIT 100Gr,1,Produits Laitiers,0.62,,0,,,Magik,Gabes
Yaourt aromatisé Banane VITALAIT 100Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Noix de Coco VITALAIT 100Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Citron VITALAIT 100Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt aromatisé Pêche Abricot VITALAIT 100Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Crème dessert Vanille NATILAIT 100Gr,1,Produits Laitiers,0.77,,0,,,Magik,Gabes
Yaourt aux Fruits Pêche DELICE DANONE 100Gr,1,Produits Laitiers,0.86,,0,,,Magik,Gabes
Spécialité Laitière aux fruits Ananas VITALAIT 100Gr,1,Produits Laitiers,0.87,,0,,,Magik,Gabes
Yaourt aux Fruits Cerise DELICE DANONE 100Gr,1,Produits Laitiers,0.86,,0,,,Magik,Gabes
