nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Dattes branchées,2,Fruits et Légumes,6.5,1.95,97,2026-02-23,1,Carrefour,Sousse
Orange Navel,2,Fruits et Légumes,99.0,74.25,105,2026-02-25,3,Carrefour,Ariana
Pomme rouge,2,Fruits et Légumes,4.5,3.375,70,2026-02-26,4,Carrefour,Tunis
Dattes branchées en barquette,2,Fruits et Légumes,13.9,13.9,111,2026-03-01,7,Carrefour,Sousse
Dattes branchées,2,Fruits et Légumes,14.5,10.875,168,2026-02-25,3,Carrefour,Ariana
Dattes en ravier,2,Fruits et Légumes,3.9,1.17,78,2026-02-23,1,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,15.0,15.0,111,2026-02-28,6,Carrefour,Sousse
Dattes branchées Nour,2,Fruits et Légumes,10.9,10.9,79,2026-02-28,6,Carrefour,Ariana
Gingembre frais,2,Fruits et Légumes,28.75,8.625,45,2026-02-23,1,Carrefour,Tunis
Dattes branchées Deglet Nour Bio,2,Fruits et Légumes,7.99,7.99,170,2026-03-01,7,Carrefour,Ariana
Dattes naturelles en branche Deglet Nour,2,Fruits et Légumes,12.55,11.295,38,2026-02-27,5,Carrefour,Tunis
Dattes branchées,2,Fruits et Légumes,23.5,23.5,103,2026-02-28,6,Carrefour,Sousse
Datte standard en ravier,2,Fruits et Légumes,1.99,1.99,32,2026-03-01,7,Carrefour,Ariana
Datte branchée en barquette,2,Fruits et Légumes,7.49,5.617,84,2026-02-26,4,Carrefour,Tunis
Datte branchée,2,Fruits et Légumes,4.5,4.5,73,2026-02-28,6,Carrefour,Sousse
Datte branchée,2,Fruits et Légumes,7.9,5.925,40,2026-02-25,3,Carrefour,Ariana
Ananas,2,Fruits et Légumes,11.5,3.45,154,2026-02-23,1,Carrefour,Tunis
Dattes branchées bouquet,2,Fruits et Légumes,10.9,10.9,113,2026-03-01,7,Carrefour,Sousse
Pomme rouge,2,Fruits et Légumes,6.9,6.9,87,2026-03-01,7,Carrefour,Ariana
Citron,2,Fruits et Légumes,1.38,0.828,44,2026-02-24,2,Carrefour,Tunis
Mangue,2,Fruits et Légumes,16.1,16.1,187,2026-02-28,6,Carrefour,Sousse
Avocat Dolce,2,Fruits et Légumes,5.75,4.312,147,2026-02-25,3,Carrefour,Ariana
Ananas,2,Fruits et Légumes,7.99,7.191,171,2026-02-27,5,Carrefour,Tunis
Citron en filet,2,Fruits et Légumes,0.98,0.735,43,2026-02-26,4,Carrefour,Sousse
Kiwi,2,Fruits et Légumes,1.59,1.59,163,2026-02-28,6,Carrefour,Ariana
Pomme Anna,2,Fruits et Légumes,3.45,3.105,93,2026-02-27,5,Carrefour,Tunis
Clémentine,2,Fruits et Légumes,2.53,2.53,191,2026-02-28,6,Carrefour,Sousse
Clémentines en filet,2,Fruits et Légumes,3.45,3.45,136,2026-02-28,6,Carrefour,Tunis
Framboise en barquette,2,Fruits et Légumes,12.5,11.25,57,2026-02-27,5,Carrefour,Sousse
Thomson sanguine,2,Fruits et Légumes,2.59,2.331,59,2026-02-27,5,Carrefour,Ariana
Orange Thomson New Hall grand calibre,2,Fruits et Légumes,2.59,2.59,190,2026-02-28,6,Carrefour,Tunis
Grenades moyen calibre,2,Fruits et Légumes,5.75,3.45,170,2026-02-24,2,Carrefour,Sousse
Orange douce AA,2,Fruits et Légumes,2.59,1.942,60,2026-02-26,4,Carrefour,Ariana
Kiwi jaune gold,2,Fruits et Légumes,1.59,1.193,86,2026-02-26,4,Carrefour,Tunis
Grenade grand calibre,2,Fruits et Légumes,5.75,3.45,154,2026-02-24,2,Carrefour,Sousse
Fruits de la passion,2,Fruits et Légumes,2.875,2.875,114,2026-02-28,6,Carrefour,Ariana
Pomme royal gala moyen calibre,2,Fruits et Légumes,5.75,5.75,26,2026-03-01,7,Carrefour,Tunis
Pommes Golden grand calibre,2,Fruits et Légumes,5.175,3.881,108,2026-02-26,4,Carrefour,Sousse
Orange maltaise à jus,2,Fruits et Légumes,1.38,1.035,58,2026-02-26,4,Carrefour,Ariana
Clémentine Cassar,2,Fruits et Légumes,2.875,2.875,155,2026-02-28,6,Carrefour,Tunis
Bergamote,2,Fruits et Légumes,7.99,7.99,186,2026-03-01,7,Carrefour,Sousse
Orange sakasli,2,Fruits et Légumes,2.59,1.942,194,2026-02-25,3,Carrefour,Ariana
Pack mlewi indien Parathas,3,Boulangerie,4.29,3.218,76,2026-02-24,2,Carrefour,Tunis
Pain chawarma nature,3,Boulangerie,3.99,1.796,20,2026-02-23,1,Carrefour,Sousse
Pain libanais,3,Boulangerie,1.555,1.555,89,2026-02-27,5,Carrefour,Ariana
Pain panini précuit,3,Boulangerie,1.7,1.275,26,2026-02-24,2,Carrefour,Tunis
Pain tortilla tacos,3,Boulangerie,4.29,3.861,61,2026-02-25,3,Carrefour,Sousse
Pain chwarma complet,3,Boulangerie,2.69,2.018,63,2026-02-24,2,Carrefour,Ariana
Pain chawarma,3,Boulangerie,1.555,0.7,76,2026-02-23,1,Carrefour,Tunis
Petit pain complet,3,Boulangerie,2.35,2.35,23,2026-02-27,5,Carrefour,Sousse
Mini tabouna nature,3,Boulangerie,0.25,0.25,10,2026-02-27,5,Carrefour,Ariana
Pain TACOS max original,3,Boulangerie,8.49,7.641,100,2026-02-26,4,Carrefour,Tunis
Pain TACOS original,3,Boulangerie,5.48,4.932,98,2026-02-26,4,Carrefour,Sousse
Pain tortilla blé complet,3,Boulangerie,11.28,10.152,38,2026-02-25,3,Carrefour,Ariana
Mlawi,3,Boulangerie,4.0,4.0,68,2026-02-27,5,Carrefour,Tunis
Pain burger nature au sésame,3,Boulangerie,2.39,2.151,28,2026-02-26,4,Carrefour,Sousse
Pain burger nature,3,Boulangerie,2.5,2.5,35,2026-02-27,5,Carrefour,Ariana
Le lot de 5 Pains burger nature,3,Boulangerie,3.5,3.15,35,2026-02-25,3,Carrefour,Tunis
Pain burger buns au blé complet,3,Boulangerie,2.39,2.151,41,2026-02-25,3,Carrefour,Sousse
Pain burger buns Multicéréales,3,Boulangerie,2.45,1.838,21,2026-02-24,2,Carrefour,Ariana
Le lot de 2 Pains Burger complet multi-graines,3,Boulangerie,1.43,0.643,17,2026-02-23,1,Carrefour,Tunis
Pain Burger aux graines de sésame,3,Boulangerie,1.07,0.802,23,2026-02-24,2,Carrefour,Sousse
Pain Burger nature,3,Boulangerie,1.05,0.945,64,2026-02-25,3,Carrefour,Ariana
Pain de mie nature,3,Boulangerie,2.1,0.945,50,2026-02-23,1,Carrefour,Tunis
Pain de campagne,3,Boulangerie,2.4,1.08,55,2026-02-23,1,Carrefour,Sousse
Pain hamburger,3,Boulangerie,2.5,1.875,33,2026-02-24,2,Carrefour,Ariana
Pain oriental complet,3,Boulangerie,2.4,2.4,97,2026-02-27,5,Carrefour,Tunis
Pain oriental,3,Boulangerie,2.4,1.08,93,2026-02-23,1,Carrefour,Sousse
Pain libanais 15cm,3,Boulangerie,1.3,1.3,62,2026-02-27,5,Carrefour,Ariana
Pain semoule,3,Boulangerie,0.75,0.338,45,2026-02-23,1,Carrefour,Tunis
Pain chawarma,3,Boulangerie,3.8,3.42,73,2026-02-26,4,Carrefour,Sousse
Pain de campagne,3,Boulangerie,1.7,1.53,22,2026-02-26,4,Carrefour,Ariana
Baguette à la semoule,3,Boulangerie,0.8,0.8,82,2026-02-27,5,Carrefour,Tunis
Pain burger aux sésames,3,Boulangerie,2.45,2.205,52,2026-02-26,4,Carrefour,Sousse
Pain libanais nature,3,Boulangerie,1.72,1.72,30,2026-02-27,5,Carrefour,Ariana
Pain à l'ancienne,3,Boulangerie,3.5,3.15,98,2026-02-26,4,Carrefour,Tunis
Petit pain viennois nature,3,Boulangerie,3.5,3.15,33,2026-02-25,3,Carrefour,Sousse
Pain libanais 28cm,3,Boulangerie,2.5,2.25,72,2026-02-25,3,Carrefour,Ariana
Baguette allégée en sel,3,Boulangerie,1.0,0.75,49,2026-02-24,2,Carrefour,Tunis
Pain aux 6 céréales,3,Boulangerie,1.2,1.08,37,2026-02-25,3,Carrefour,Sousse
Baguette au son,3,Boulangerie,0.75,0.562,88,2026-02-24,2,Carrefour,Ariana
Pain à la semoule,3,Boulangerie,0.75,0.75,47,2026-02-27,5,Carrefour,Tunis
Pain sans sel,3,Boulangerie,0.75,0.562,89,2026-02-24,2,Carrefour,Sousse
Pain complet,3,Boulangerie,1.05,0.945,38,2026-02-26,4,Carrefour,Ariana
Baguette de campagne,3,Boulangerie,1.1,0.825,65,2026-02-24,2,Carrefour,Tunis
Pain au son sans sel,3,Boulangerie,0.55,0.248,69,2026-02-23,1,Carrefour,Sousse
Pain flûte,3,Boulangerie,0.75,0.675,26,2026-02-25,3,Carrefour,Tunis
Pain libanais complet 21cm,3,Boulangerie,2.1,0.945,50,2026-02-23,1,Carrefour,Sousse
Baguette au son,3,Boulangerie,0.7,0.63,23,2026-02-26,4,Carrefour,Ariana
Pain au son,3,Boulangerie,1.1,0.495,39,2026-02-23,1,Carrefour,Tunis
Baguette sans sel,3,Boulangerie,0.5,0.5,74,2026-02-27,5,Carrefour,Sousse
Baguette complète,3,Boulangerie,1.1,0.825,42,2026-02-24,2,Carrefour,Tunis
Pain aux céréales,3,Boulangerie,1.6,1.44,14,2026-02-26,4,Carrefour,Sousse
Pain de mie nature margarine,3,Boulangerie,1.9,0.855,39,2026-02-23,1,Carrefour,Ariana
Déjeunette cuite,3,Boulangerie,1.1,0.99,20,2026-02-25,3,Carrefour,Tunis
Boule de campagne,3,Boulangerie,2.8,2.52,51,2026-02-26,4,Carrefour,Sousse
Boule blanche,3,Boulangerie,1.1,0.825,86,2026-02-24,2,Carrefour,Ariana
Pain libanais 22cm,3,Boulangerie,2.1,0.945,22,2026-02-23,1,Carrefour,Tunis
Pain précuit,3,Boulangerie,2.1,1.575,67,2026-02-24,2,Carrefour,Sousse
Déjeunette complet,3,Boulangerie,1.2,1.2,73,2026-02-27,5,Carrefour,Ariana
Pain complet intégral,3,Boulangerie,1.4,1.4,62,2026-02-27,5,Carrefour,Tunis
Pain Pavé,3,Boulangerie,1.1,0.825,36,2026-02-24,2,Carrefour,Sousse
Baguette aux céréales,3,Boulangerie,1.2,0.54,98,2026-02-23,1,Carrefour,Ariana
Tabouna traditionnelle,3,Boulangerie,0.7,0.63,22,2026-02-26,4,Carrefour,Tunis
Baguette complète,3,Boulangerie,0.8,0.72,25,2026-02-25,3,Carrefour,Ariana
Baguette au son,3,Boulangerie,0.6,0.54,62,2026-02-26,4,Carrefour,Tunis
Chapelure,3,Boulangerie,1.39,1.39,26,2026-02-27,5,Carrefour,Sousse
Pain au chocolat à la pièce,3,Boulangerie,0.95,0.855,52,2026-02-25,3,Carrefour,Tunis
Chocolatine,3,Boulangerie,3.7,1.665,57,2026-02-23,1,Carrefour,Sousse
Pain au chocolat,3,Boulangerie,3.5,3.15,74,2026-02-25,3,Carrefour,Ariana
Chocolatine,3,Boulangerie,1.9,0.855,16,2026-02-23,1,Carrefour,Tunis
Croissants nature,3,Boulangerie,9.9,7.425,94,2026-02-24,2,Carrefour,Sousse
Mini viennoiserie,3,Boulangerie,6.4,4.8,67,2026-02-24,2,Carrefour,Ariana
Brioche couronne des rois,3,Boulangerie,9.9,8.91,13,2026-02-26,4,Carrefour,Tunis
La brioche Nanterre,3,Boulangerie,4.5,4.5,60,2026-02-27,5,Carrefour,Sousse
Croissants,3,Boulangerie,1.8,0.81,68,2026-02-23,1,Carrefour,Ariana
Croissants nature,3,Boulangerie,5.9,5.31,18,2026-02-25,3,Carrefour,Tunis
Croissants,3,Boulangerie,3.98,3.582,25,2026-02-25,3,Carrefour,Sousse
Briochette nature pur beurre,3,Boulangerie,2.1,1.89,36,2026-02-26,4,Carrefour,Ariana
Brioche Nanterre nature pur beurre,3,Boulangerie,16.9,16.9,54,2026-02-27,5,Carrefour,Tunis
Pain au chocolat pur beurre,3,Boulangerie,8.7,6.525,79,2026-02-24,2,Carrefour,Sousse
Pain au chocolat pur beurre,3,Boulangerie,4.4,4.4,21,2026-02-27,5,Carrefour,Ariana
Croissant au pur beurre,3,Boulangerie,4.0,3.6,40,2026-02-25,3,Carrefour,Tunis
Croissant au pur beurre,3,Boulangerie,7.9,7.9,97,2026-02-27,5,Carrefour,Sousse
Schneck au lait pur beurre,3,Boulangerie,3.1,2.79,18,2026-02-25,3,Carrefour,Ariana
Pain aux raisins pur beurre,3,Boulangerie,3.6,2.7,51,2026-02-24,2,Carrefour,Tunis
Mini viennoiserie au pur beurre,3,Boulangerie,5.55,4.995,41,2026-02-25,3,Carrefour,Sousse
Bâtonnets de poisson panés,4,Viandes et Poissons,10.39,7.065,35,2026-02-24,2,Carrefour,Tunis
Shawarma de dinde surgelée,4,Viandes et Poissons,12.99,10.392,37,2026-02-25,3,Carrefour,Sousse
Nuggets CROKIDS,4,Viandes et Poissons,9.38,3.752,8,2026-02-23,1,Carrefour,Ariana
Gordon bleu,4,Viandes et Poissons,9.75,9.75,21,2026-02-28,6,Carrefour,Tunis
Nugets de poulet,4,Viandes et Poissons,6.85,5.48,47,2026-02-26,4,Carrefour,Sousse
Croquido,4,Viandes et Poissons,6.82,5.456,36,2026-02-25,3,Carrefour,Ariana
Kefta de dinde,4,Viandes et Poissons,4.74,1.896,17,2026-02-23,1,Carrefour,Tunis
Croque pizza Croustillante,4,Viandes et Poissons,5.99,5.99,19,2026-02-28,6,Carrefour,Sousse
Escalope de poulet panée,4,Viandes et Poissons,13.95,9.486,26,2026-02-24,2,Carrefour,Ariana
Escalope  de dinde panée,4,Viandes et Poissons,12.23,12.23,49,2026-03-01,7,Carrefour,Tunis
Hamburger de dinde,4,Viandes et Poissons,8.99,3.596,14,2026-02-23,1,Carrefour,Sousse
Escalope de poulet panée,4,Viandes et Poissons,28.5,28.5,14,2026-03-01,7,Carrefour,Ariana
Burger pané,4,Viandes et Poissons,8.28,8.28,19,2026-02-28,6,Carrefour,Tunis
Nuggets de poulet,4,Viandes et Poissons,9.5,9.5,16,2026-03-01,7,Carrefour,Sousse
Burger à la viande de dinde kwika,4,Viandes et Poissons,3.89,3.112,45,2026-02-26,4,Carrefour,Ariana
Kefta de dinde CHAHIA,4,Viandes et Poissons,4.22,3.376,28,2026-02-25,3,Carrefour,Tunis
Viande Hamburger,4,Viandes et Poissons,17.98,14.384,37,2026-02-26,4,Carrefour,Sousse
Chicken nuggets,4,Viandes et Poissons,10.99,10.99,49,2026-02-28,6,Carrefour,Ariana
Chicken popcorn,4,Viandes et Poissons,9.28,9.28,8,2026-03-01,7,Carrefour,Tunis
Steak haché de beauf,4,Viandes et Poissons,9.19,8.455,25,2026-02-27,5,Carrefour,Sousse
Hamburger de dinde,4,Viandes et Poissons,17.9,17.9,25,2026-02-28,6,Carrefour,Ariana
Cordon bleu,4,Viandes et Poissons,12.29,9.832,8,2026-02-25,3,Carrefour,Tunis
Chicken Nuggets,4,Viandes et Poissons,8.49,5.773,46,2026-02-24,2,Carrefour,Sousse
Chicken Nuggets,4,Viandes et Poissons,11.3,11.3,32,2026-03-01,7,Carrefour,Ariana
Kefta de dinde,4,Viandes et Poissons,5.78,5.318,8,2026-02-27,5,Carrefour,Tunis
Cordon bleu,4,Viandes et Poissons,8.25,8.25,14,2026-02-28,6,Carrefour,Sousse
Boulette de dinde,4,Viandes et Poissons,5.99,5.99,17,2026-02-28,6,Carrefour,Ariana
Roulé au Fromage,4,Viandes et Poissons,7.19,6.615,37,2026-02-27,5,Carrefour,Tunis
Steak haché de bœuf SADIA,4,Viandes et Poissons,26.29,21.032,19,2026-02-25,3,Carrefour,Sousse
Cordon bleu,4,Viandes et Poissons,9.99,7.992,32,2026-02-26,4,Carrefour,Ariana
Kabeb de dinde CUISTO,4,Viandes et Poissons,7.69,5.229,30,2026-02-24,2,Carrefour,Tunis
Chicken nuggets,4,Viandes et Poissons,6.1,4.148,39,2026-02-24,2,Carrefour,Sousse
Chiken Fries Mini Chef,4,Viandes et Poissons,12.79,5.116,40,2026-02-23,1,Carrefour,Ariana
Steak haché de poulet,4,Viandes et Poissons,7.23,6.652,6,2026-02-27,5,Carrefour,Tunis
Nuggets de poulet crispy kids,4,Viandes et Poissons,9.12,7.296,10,2026-02-26,4,Carrefour,Sousse
Cordon bleu,4,Viandes et Poissons,10.39,8.312,26,2026-02-25,3,Carrefour,Ariana
Cordon bleu,4,Viandes et Poissons,10.49,8.392,13,2026-02-25,3,Carrefour,Tunis
Nuggets de poulet,4,Viandes et Poissons,8.79,8.79,42,2026-03-01,7,Carrefour,Sousse
Escalope de poulet pannée,4,Viandes et Poissons,8.99,8.99,7,2026-02-28,6,Carrefour,Ariana
Nuggets de poulet,4,Viandes et Poissons,8.78,8.78,48,2026-02-28,6,Carrefour,Tunis
Crevettes décortiquées congelées,4,Viandes et Poissons,29.59,23.672,39,2026-02-26,4,Carrefour,Tunis
Salade de fruits de mer,4,Viandes et Poissons,15.89,14.619,30,2026-02-27,5,Carrefour,Sousse
Filet de poisson,4,Viandes et Poissons,19.69,15.752,28,2026-02-25,3,Carrefour,Ariana
Moules demi coquille,4,Viandes et Poissons,24.9,19.92,13,2026-02-25,3,Carrefour,Tunis
Chevrettes pannées,4,Viandes et Poissons,29.9,20.332,26,2026-02-24,2,Carrefour,Sousse
Seiche,4,Viandes et Poissons,8.0,6.4,49,2026-02-26,4,Carrefour,Ariana
Mixte de fruits de mer pack 1.5kg,4,Viandes et Poissons,29.9,29.9,8,2026-03-01,7,Carrefour,Tunis
Mixte de fruits de mer pack 1.5kg,4,Viandes et Poissons,27.6,18.768,33,2026-02-24,2,Carrefour,Sousse
Boumisks poulpe petit calibre,4,Viandes et Poissons,33.3,13.32,5,2026-02-23,1,Carrefour,Ariana
Tentacules de poulpe,4,Viandes et Poissons,63.25,58.19,37,2026-02-27,5,Carrefour,Tunis
Poulpe entier congelé,4,Viandes et Poissons,57.5,57.5,6,2026-02-28,6,Carrefour,Sousse
Chevrettes décortiquées,4,Viandes et Poissons,36.2,36.2,9,2026-03-01,7,Carrefour,Ariana
Crevettes de moyen calibre décortiquées,4,Viandes et Poissons,50.6,34.408,30,2026-02-24,2,Carrefour,Tunis
Crevettes gros calibres décortiquées,4,Viandes et Poissons,52.9,35.972,45,2026-02-24,2,Carrefour,Sousse
Crevettes gros calibres,4,Viandes et Poissons,49.4,49.4,20,2026-02-28,6,Carrefour,Ariana
Crevettes moyen calibre,4,Viandes et Poissons,40.25,37.03,47,2026-02-27,5,Carrefour,Tunis
Seiche nettoyée moyen calibre,4,Viandes et Poissons,39.5,39.5,8,2026-02-28,6,Carrefour,Sousse
Seiche nettoyée gros calibre,4,Viandes et Poissons,44.8,41.216,30,2026-02-27,5,Carrefour,Ariana
Calamar moyen noir,4,Viandes et Poissons,62.2,57.224,16,2026-02-27,5,Carrefour,Tunis
Calamar gros noir,4,Viandes et Poissons,64.4,64.4,49,2026-03-01,7,Carrefour,Sousse
Calamar nettoyé entier,4,Viandes et Poissons,66.7,26.68,15,2026-02-23,1,Carrefour,Ariana
Figurines de merlan pannées,4,Viandes et Poissons,14.98,13.782,32,2026-02-27,5,Carrefour,Tunis
Moules décoquillées,4,Viandes et Poissons,10.99,8.792,37,2026-02-26,4,Carrefour,Sousse
Chaire de Bigorneau marinée,4,Viandes et Poissons,12.9,10.32,28,2026-02-26,4,Carrefour,Ariana
Croquettes de poulpe,4,Viandes et Poissons,26.8,18.224,9,2026-02-24,2,Carrefour,Tunis
Moules décortiquées,4,Viandes et Poissons,26.5,21.2,35,2026-02-26,4,Carrefour,Sousse
Bâtonnets de crabes congelés,4,Viandes et Poissons,10.38,8.304,47,2026-02-26,4,Carrefour,Ariana
Surimi de crabes en morceaux surgelés,4,Viandes et Poissons,11.28,9.024,23,2026-02-26,4,Carrefour,Tunis
Filets de poissons panés,4,Viandes et Poissons,16.99,15.631,24,2026-02-27,5,Carrefour,Sousse
Crevettes panées,4,Viandes et Poissons,13.99,11.192,18,2026-02-26,4,Carrefour,Ariana
Crevettes panées surgelés,4,Viandes et Poissons,25.39,25.39,9,2026-03-01,7,Carrefour,Tunis
Crevettes entières,4,Viandes et Poissons,16.99,15.631,13,2026-02-27,5,Carrefour,Sousse
Anneaux de calamars panés,4,Viandes et Poissons,11.55,9.24,11,2026-02-26,4,Carrefour,Ariana
Crevettes décortiquées,4,Viandes et Poissons,7.29,2.916,23,2026-02-23,1,Carrefour,Tunis
Calamars nettoyés surgelés,4,Viandes et Poissons,29.9,23.92,10,2026-02-26,4,Carrefour,Sousse
Crevettes décortiquées congelées,4,Viandes et Poissons,55.0,55.0,20,2026-02-28,6,Carrefour,Ariana
Anneaux de calamars pannés congelés,4,Viandes et Poissons,18.18,16.726,39,2026-02-27,5,Carrefour,Tunis
Filet de merlan pané,4,Viandes et Poissons,15.79,15.79,44,2026-02-28,6,Carrefour,Sousse
Poulpe congelé en tranche,4,Viandes et Poissons,31.6,29.072,15,2026-02-27,5,Carrefour,Ariana
Seiche nettoyée et congelée,4,Viandes et Poissons,26.5,10.6,12,2026-02-23,1,Carrefour,Tunis
Calamar congelé,4,Viandes et Poissons,27.9,18.972,44,2026-02-24,2,Carrefour,Sousse
Fruits de mer,4,Viandes et Poissons,15.8,15.8,16,2026-02-28,6,Carrefour,Ariana
Anneaux de calamars congelés FAKAM,4,Viandes et Poissons,8.39,5.705,9,2026-02-24,2,Carrefour,Tunis
Salade de fruits de mer,4,Viandes et Poissons,19.99,7.996,33,2026-02-23,1,Carrefour,Sousse
Crevettes décortiquées,4,Viandes et Poissons,18.79,7.516,18,2026-02-23,1,Carrefour,Ariana
Calamar entier nettoyé,4,Viandes et Poissons,27.79,18.897,22,2026-02-24,2,Carrefour,Tunis
Anneaux de calamars,4,Viandes et Poissons,23.86,21.951,47,2026-02-27,5,Carrefour,Sousse
Tubes de calamars,4,Viandes et Poissons,24.98,22.982,19,2026-02-27,5,Carrefour,Ariana
Crevettes royales,4,Viandes et Poissons,34.9,27.92,42,2026-02-25,3,Carrefour,Tunis
Crevettes pannées,4,Viandes et Poissons,18.28,18.28,22,2026-02-28,6,Carrefour,Sousse
Salade de fuits de mer,4,Viandes et Poissons,15.63,10.628,28,2026-02-24,2,Carrefour,Tunis
Filet de pangasius,4,Viandes et Poissons,21.41,21.41,38,2026-03-01,7,Carrefour,Sousse
Poisson pané,4,Viandes et Poissons,17.99,17.99,44,2026-03-01,7,Carrefour,Ariana
Chevrettes décortiquées congelées,4,Viandes et Poissons,24.99,22.991,15,2026-02-27,5,Carrefour,Tunis
Filets de poisson surgelés,4,Viandes et Poissons,26.69,10.676,19,2026-02-23,1,Carrefour,Sousse
Anneaux de calamars panés,4,Viandes et Poissons,21.9,14.892,46,2026-02-24,2,Carrefour,Ariana
Poisson pané,4,Viandes et Poissons,25.29,25.29,9,2026-02-28,6,Carrefour,Tunis
Crevettes décortiquées,4,Viandes et Poissons,16.28,13.024,49,2026-02-26,4,Carrefour,Sousse
Bâtonnets de poisson,4,Viandes et Poissons,15.58,10.594,32,2026-02-24,2,Carrefour,Ariana
Anneaux de calamars,4,Viandes et Poissons,25.79,10.316,29,2026-02-23,1,Carrefour,Tunis
Anneaux de calamars panés,4,Viandes et Poissons,25.79,23.727,49,2026-02-27,5,Carrefour,Sousse
Crevettes décortiquées,4,Viandes et Poissons,10.89,8.712,36,2026-02-25,3,Carrefour,Ariana
Lait aromatisé,1,Produits Laitiers,0.92,0.92,71,2026-03-07,13,GeantDrive,Tunis
Lait aromatisée,1,Produits Laitiers,0.92,0.736,125,2026-03-01,7,GeantDrive,Tunis
Kéfir,1,Produits Laitiers,1.29,1.032,124,2026-03-02,8,GeantDrive,Tunis
Lait UHT 1/2 écremé,1,Produits Laitiers,1.35,1.242,126,2026-03-05,11,GeantDrive,Tunis
Lait 1/2 écrémé,1,Produits Laitiers,1.35,0.743,143,2026-02-25,3,GeantDrive,Tunis
Lait UHT 1/2 écrémé,1,Produits Laitiers,1.35,1.242,107,2026-03-03,9,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.49,1.013,81,2026-02-27,5,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.49,1.192,123,2026-03-02,8,GeantDrive,Tunis
Boisson lactée,1,Produits Laitiers,1.57,1.068,120,2026-02-26,4,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.59,1.463,35,2026-03-03,9,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.65,1.518,132,2026-03-03,9,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.65,1.65,108,2026-03-07,13,GeantDrive,Tunis
Raieb,1,Produits Laitiers,1.99,1.99,83,2026-03-08,14,GeantDrive,Tunis
Lben,1,Produits Laitiers,1.99,1.831,27,2026-03-03,9,GeantDrive,Tunis
Lait UHT écrémé,1,Produits Laitiers,2.25,2.25,17,2026-03-06,12,GeantDrive,Tunis
Lait écremé 0%,1,Produits Laitiers,2.3,1.84,119,2026-02-28,6,GeantDrive,Tunis
Lait UHT enrichi,1,Produits Laitiers,2.3,1.84,103,2026-03-01,7,GeantDrive,Tunis
Lait UHT,1,Produits Laitiers,2.35,0.94,64,2026-02-23,1,GeantDrive,Tunis
Lait entier,1,Produits Laitiers,2.49,0.996,122,2026-02-23,1,GeantDrive,Tunis
Lait UHT entier,1,Produits Laitiers,2.57,2.056,59,2026-03-02,8,GeantDrive,Tunis
Margarine,1,Produits Laitiers,1.36,1.36,15,2026-03-06,12,GeantDrive,Tunis
Margarine,1,Produits Laitiers,1.38,0.552,39,2026-02-23,1,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,1.95,0.78,39,2026-02-24,2,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.48,2.48,77,2026-03-07,13,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.49,0.996,141,2026-02-24,2,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.5,1.7,95,2026-02-27,5,GeantDrive,Tunis
Matière grasse composée,1,Produits Laitiers,2.55,2.346,63,2026-03-04,10,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.56,2.56,12,2026-03-07,13,GeantDrive,Tunis
Margarine allégée,1,Produits Laitiers,2.6,2.08,84,2026-03-02,8,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.65,2.12,142,2026-03-01,7,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,2.79,2.79,45,2026-03-07,13,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.85,1.14,18,2026-02-23,1,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.88,2.65,125,2026-03-05,11,GeantDrive,Tunis
Margarine,1,Produits Laitiers,2.95,2.714,62,2026-03-03,9,GeantDrive,Tunis
Crème fraîche semi épa...,1,Produits Laitiers,3.12,1.248,66,2026-02-23,1,GeantDrive,Tunis
Crème fraîche légére,1,Produits Laitiers,3.12,2.496,107,2026-02-28,6,GeantDrive,Tunis
Beurre,1,Produits Laitiers,3.5,1.4,55,2026-02-23,1,GeantDrive,Tunis
Beurre,1,Produits Laitiers,3.89,2.14,103,2026-02-25,3,GeantDrive,Tunis
Margarine,1,Produits Laitiers,4.49,3.592,146,2026-02-28,6,GeantDrive,Tunis
Margarine,1,Produits Laitiers,4.59,3.672,103,2026-03-01,7,GeantDrive,Tunis
Crème chantilly,1,Produits Laitiers,4.69,3.752,112,2026-03-01,7,GeantDrive,Tunis
Margarine,1,Produits Laitiers,5.49,3.02,96,2026-02-25,3,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,5.5,5.5,83,2026-03-08,14,GeantDrive,Tunis
Margarine,1,Produits Laitiers,5.58,5.134,145,2026-03-05,11,GeantDrive,Tunis
